date,headline,ticker,source,sentiment_label,compound
2026-07-29 23:29:23,"Qualcomm forecasts weak quarterly profit, expects Apple revenue drop to accelerate - Reuters",AAPL,Google RSS,negative,-0.9713719487190247
2026-07-29 20:01:55,"Qualcomm forecasts weak quarterly profit, expects Apple revenue drop to accelerate - marketscreener.com",AAPL,Google RSS,negative,-0.9610744118690491
2026-07-29 13:31:00,"Apple stock misses the $5 trillion mark, snapping three-day winning streak",AAPL,Bing RSS,negative,-0.44041693210601807
2026-07-29 20:01:52,"Qualcomm forecasts weak quarterly profit, expects Apple revenue drop to accelerate",AAPL,Yahoo RSS,negative,-0.9747470617294312
2026-07-29 15:59:00,Apple's Q3 Earnings: Strong iPhone 17 Shipment to Aid Top-Line Growth,AAPL,Yahoo RSS,positive,0.950465738773346
2026-07-23 20:55:00,Why Alphabet Stock Is Falling: The 1 Key Metric Rattling Investors - Barron's,GOOGL,Google RSS,neutral,0.0
2026-07-28 12:00:01,"Amazon, Meta and Microsoft face skeptical investors this week after Google report sparked sell-off - cnbc.com",GOOGL,Google RSS,negative,-0.5440486669540405
2026-07-23 16:15:23,Alphabet stock outlook: why GOOGL is falling despite a record quarter - Investing.com,GOOGL,Google RSS,negative,-0.9073326587677002
2026-07-29 22:30:00,"Microsoft Stock Rises on Strong Earnings. Most Important, CapEx Holds Steady",GOOGL,Yahoo RSS,positive,0.8610048890113831
2026-07-29 20:13:00,Vertiv Earnings Beat Estimates. Why the Stock Is Falling.,GOOGL,Yahoo RSS,negative,-0.801726758480072
2026-07-28 12:00:01,"Amazon, Meta and Microsoft face skeptical investors this week after Google report sparked sell-off - cnbc.com",AMZN,Google RSS,negative,-0.5440486669540405
2026-07-28 17:12:11,"UPS hikes full-year forecasts after Amazon delivery reductions, shares drop on investor skepticism - Reuters",AMZN,Google RSS,negative,-0.9590421915054321
2026-07-28 13:57:21,Amazon stock falls as Mizuho cuts price target ahead of earnings - eciks.org,AMZN,Google RSS,negative,-0.7822628617286682
2026-07-30 01:53:15,Trucking Earnings: Why UPS Is Falling Behind in a Robust Market,AMZN,Yahoo RSS,negative,-0.9277113080024719
2026-07-29 23:22:47,"MSFT Stock Extends Gains After-Hours, Up 8% — Unchanged 2026 Capex Outlook, Strong Azure Sales Boost Sentiment",AMZN,Yahoo RSS,positive,0.949903130531311
2026-07-29 22:30:00,"Microsoft Stock Rises on Strong Earnings. Most Important, CapEx Holds Steady",AMZN,Yahoo RSS,positive,0.8610048890113831
2026-07-29 21:12:38,"MSFT Stock Jumps 3% After-Hours — Lower-Than-Expected Q4 Capex, Strong Azure Sales Boost Sentiment",AMZN,Yahoo RSS,positive,0.7563136219978333
2026-07-30 00:44:06,Microsoft’s stock rises 9% on strong Azure revenue growth and steady capex spending - SiliconANGLE,MSFT,Google RSS,positive,0.947528064250946
2026-07-29 22:12:49,Microsoft Reports Strong Q4 Earnings Amid AI Investments (MSFT) - GuruFocus,MSFT,Google RSS,positive,0.9499151706695557
2026-07-29 06:15:00,"Microsoft Stock Rises on Strong Earnings. Most Important, CapEx Holds Steady - Barron's",MSFT,Google RSS,positive,0.8104328513145447
2026-07-29 21:34:36,"Microsoft Reports Strong Q4 Earnings, Driven by Azure Growth (MS - GuruFocus",MSFT,Google RSS,positive,0.9559624791145325
2026-07-29 20:46:30,Microsoft (MSFT) Stock Jumps After Earnings as Azure Growth Hits 43%- Is AI Spending Paying Off? - Stocks Down Under,MSFT,Google RSS,negative,-0.9429164528846741
2026-07-30 00:33:07,US stock futures rise as Microsoft surges on strong earnings - Investing.com,MSFT,Google RSS,positive,0.8933428525924683
2026-07-28 20:01:40,Microsoft short interest hits decade high ahead of Q2 earnings as AI spending raises new questions - cnbc.com,MSFT,Google RSS,neutral,0.0
2026-07-26 02:17:00,Morgan Stanley resets Microsoft stock forecast ahead of earnings - thestreet.com,MSFT,Google RSS,neutral,0.0
2026-07-29 22:30:00,Microsoft shares jump as cloud growth dazzles - Capital Brief,MSFT,Google RSS,negative,-0.5141697525978088
